Parser,Category,File,Result
yasjf4j-json-simple,correct,simple-object.json,OK
yasjf4j-json-simple,correct,y_structure_whitespace_array.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,pass03.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,complex-array.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_object.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_u+2028_line_sep.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,real-capital-e.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip05.json,OK
yasjf4j-json-simple,correct,real-negative-exponent.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_unicode_U+FDD0_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_double_escape_n.json,OK
yasjf4j-json-simple,correct,roundtrip08.json,OK
yasjf4j-json-simple,correct,y_structure_lonely_string.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,roundtrip24.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip10.json,OK
yasjf4j-json-simple,correct,one-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,real-capital-e-positive-exponent.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_unicode_U+10FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,short-string.json,OK
yasjf4j-json-simple,correct,roundtrip07.json,OK
yasjf4j-json-simple,correct,y_number_real_capital_e.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_number_real_neg_exp.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,twitter.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip25.json,OK
yasjf4j-json-simple,correct,y_object_simple.json,OK
yasjf4j-json-simple,correct,y_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_array_with_1_and_newline.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,null.json,OK
yasjf4j-json-simple,correct,y_structure_lonely_int.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,simple-int-1.json,OK
yasjf4j-json-simple,correct,y_array_false.json,OK
yasjf4j-json-simple,correct,roundtrip11.json,OK
yasjf4j-json-simple,correct,y_string_pi.json,OK
yasjf4j-json-simple,correct,y_object_string_unicode.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_allowed_escapes.json,OK
yasjf4j-json-simple,correct,y_string_u+2029_par_sep.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,simple-int-123.json,OK
yasjf4j-json-simple,correct,real-subnormal-number.json,OK
yasjf4j-json-simple,correct,roundtrip09.json,OK
yasjf4j-json-simple,correct,string-escapes.json,OK
yasjf4j-json-simple,correct,utf-8-string.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,citm_catalog.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_structure_lonely_true.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,y_string_one-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_unicode_2.json,OK
yasjf4j-json-simple,correct,y_string_unicode_U+200B_ZERO_WIDTH_SPACE.json,OK
yasjf4j-json-simple,correct,roundtrip06.json,OK
yasjf4j-json-simple,correct,y_string_escaped_noncharacter.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_structure_lonely_null.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,roundtrip23.json,OK
yasjf4j-json-simple,correct,roundtrip12.json,OK
yasjf4j-json-simple,correct,simple-int-0.json,OK
yasjf4j-json-simple,correct,y_string_unicodeEscapedBackslash.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_backslash_and_u_escaped_zero.json,OK
yasjf4j-json-simple,correct,y_object_basic.json,OK
yasjf4j-json-simple,correct,y_string_in_array.json,OK
yasjf4j-json-simple,correct,y_string_nonCharacterInUTF-8_U+FFFF.json,OK
yasjf4j-json-simple,correct,y_array_arraysWithSpaces.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_space.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,y_number.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_reservedCharacterInUTF-8_U+1BFFF.json,OK
yasjf4j-json-simple,correct,y_string_unicode_escaped_double_quote.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_utf8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip13.json,OK
yasjf4j-json-simple,correct,y_string_escaped_control_character.json,OK
yasjf4j-json-simple,correct,org-json-pass2.json,OK
yasjf4j-json-simple,correct,y_number_negative_int.json,OK
yasjf4j-json-simple,correct,y_array_empty.json,OK
yasjf4j-json-simple,correct,y_array_ending_with_newline.json,OK
yasjf4j-json-simple,correct,pass01.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip04.json,OK
yasjf4j-json-simple,correct,y_object_with_newlines.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_comments.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_unicode_U+FFFE_nonchar.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_number_simple_int.json,OK
yasjf4j-json-simple,correct,y_string_two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,three-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip22.json,OK
yasjf4j-json-simple,correct,roundtrip26.json,OK
yasjf4j-json-simple,correct,y_string_with_del_character.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,true.json,OK
yasjf4j-json-simple,correct,pass02.json,OK
yasjf4j-json-simple,correct,y_number_after_space.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_number_double_close_to_zero.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_array_with_trailing_space.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_structure_lonely_negative_real.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,two-byte-utf-8.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_structure_lonely_false.json,PARSE_EXCEPTION
yasjf4j-json-simple,correct,y_object_extreme_numbers.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_in_array_with_leading_space.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_number_negative_zero.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,y_string_last_surrogates_1_and_2.json,EQUIVALENT_OBJECT
yasjf4j-json-simple,correct,roundtrip19.json,OK
yasjf4j-json-simple,correct,roundtrip16.json,OK
yasjf4j-json-simple,correct,y_number_0e1.json,EQUIVALENT_OBJECT
